Complains,Charge Amount,Distinct Called Numbers,Tariff Plan,Status,Customer Value,Churn,Usage Index
1,1,11,2,1,909.135,0,-0.4833160936698282
0,0,7,1,1,57.465,0,-2.426774766033128
0,0,3,1,1,62.175,0,-2.5605373827688633
0,0,13,1,1,121.905,0,-2.1021271716045797
0,0,23,1,1,145.52,0,-1.222664138336454
0,0,14,1,1,183.285,0,-2.0158022418400003
1,1,42,2,1,802.23,0,1.5900589983647058
0,0,40,1,1,398.9,0,2.605908614118945
0,3,19,1,1,222.0,0,-1.386024479055331
0,1,10,1,1,1019.28,0,0.5071940164724875
1,1,7,1,1,50.36,1,-2.4144723186268293
0,0,13,1,1,183.015,0,-0.9633802770754736
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,20,1,1,1657.755,0,1.4397328129794351
0,0,31,1,1,175.05,0,-1.0907537960612808
0,0,29,1,1,114.235,0,-1.656712599036044
0,0,24,1,1,246.735,0,-0.7379459248137683
0,0,14,1,1,1173.0,0,0.4038506297618156
0,0,39,1,1,882.48,0,2.1857958402902526
0,0,40,1,1,542.72,0,2.9610945196465743
0,0,21,1,1,168.96,0,-0.7210821594096565
0,0,8,1,1,253.755,0,-0.18096814742587608
0,0,13,1,2,76.72,0,-1.7627306483750336
0,1,28,1,1,863.595,0,4.624118190896417
0,0,4,1,1,1993.92,0,2.1088461502033096
0,0,26,1,1,1309.185,0,4.80369697766223
0,0,22,1,1,944.48,0,1.329015730226406
0,0,4,1,2,20.25,0,-2.8089202654124197
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,39,1,1,2000.745,0,4.017179932385096
0,0,43,1,1,449.8,0,2.1547401927227066
0,0,33,1,1,720.855,0,0.5049376472869709
0,0,13,1,2,46.26,1,-2.152650899241601
0,6,38,1,1,253.85,0,0.8537137074307671
1,0,20,1,1,312.39,1,-0.029692025585236426
0,0,10,1,1,99.52,0,-2.174804393378135
1,0,12,1,2,119.565,1,-1.8100060739971928
0,0,27,1,2,165.52,1,-1.7357195420246678
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,2,1,1,52.76,0,-2.4002680629359885
0,0,18,1,1,167.7,0,0.07651050690733319
0,0,1,1,2,10.56,1,-2.90643911959342
0,0,0,1,1,0.0,0,-2.9860320375726848
0,1,76,1,1,717.255,0,4.701898669859642
0,1,29,2,1,1467.315,0,2.7055518154614884
0,0,24,1,1,154.17,0,-0.927092953037405
0,0,16,1,2,157.4,0,-1.8433417146541506
0,0,19,1,1,844.155,0,-0.22017797216587986
0,0,7,2,1,858.465,0,-0.7035366809166547
0,0,3,1,2,15.795,0,-2.629430054748221
0,0,0,1,2,22.5,0,-2.9069881941798825
0,0,9,1,1,71.235,0,-2.3223477588514063
0,0,19,1,1,116.48,0,-1.4077541285198127
0,0,10,1,1,132.615,0,-2.236022829086827
0,0,38,2,1,740.3,0,1.3698384111178792
0,0,36,1,1,370.75,0,2.385688026872119
0,1,15,1,1,176.96,0,-1.6062450663021577
0,0,6,1,1,974.24,0,0.28697342922566116
1,0,3,1,2,50.985,1,-2.5468664132149867
0,0,19,1,1,225.54,0,-0.7733211669978466
0,0,26,1,1,1731.78,0,1.69127046791813
0,0,37,1,1,199.575,0,-0.9358252830471212
0,0,35,1,1,149.71,0,-1.4930014367560176
0,1,30,1,1,285.12,0,-0.486408269875073
0,0,20,1,1,1238.8,0,0.6553882847005112
0,2,45,1,1,948.28,0,2.4373334952289483
0,0,46,1,1,560.52,0,3.107240383394867
0,1,27,1,1,194.76,0,-0.5573709971296301
0,0,14,1,1,305.28,0,0.026656261183484742
0,0,19,1,2,126.52,0,-1.5463235904998056
0,3,34,1,1,833.44,0,4.875655845835112
0,1,10,1,1,2059.72,0,2.360383805142005
0,0,32,1,1,1383.21,0,5.055234632600925
0,1,28,1,1,1010.28,0,1.5805533851651015
0,0,10,1,2,94.275,0,-2.5573826104737245
0,0,0,1,2,13.5,1,-2.959684089775084
0,0,45,1,1,2074.77,0,4.268717587323792
0,1,49,1,1,511.6,0,2.397495198395535
0,1,39,1,1,794.88,0,0.7564753022256663
0,0,19,1,2,120.285,1,-1.901113244302906
0,8,44,2,1,267.475,0,1.0086422204449266
0,1,26,1,1,386.415,1,0.22184562935345892
0,0,16,1,1,117.32,0,-2.0286585296298423
1,0,18,1,2,180.09,1,-1.584816366856098
0,0,33,1,2,231.32,1,-1.4841818870859724
0,0,0,1,2,12.0,1,-2.959684089775084
0,0,8,1,1,70.56,0,-2.254122199187696
0,1,24,1,1,208.825,0,0.3280481618460286
0,1,0,1,1,10.5,0,-2.9245534927116164
0,3,82,1,1,737.28,0,4.8480445336079345
0,3,35,2,1,1541.34,0,2.9570894704001836
0,0,30,1,1,183.195,0,-0.7633817907573787
0,0,22,1,2,223.2,0,-1.5918040597154555
0,0,25,1,1,918.18,0,0.031359682772815534
0,1,13,2,1,932.49,0,-0.4519990259779594
0,0,9,1,2,80.82,0,-2.395457698341259
0,0,5,1,2,75.15,0,-2.5292203150769947
0,0,15,1,1,145.26,0,-2.070810103912711
0,0,25,1,1,166.28,0,-1.1913470706445852
0,0,16,1,1,206.64,0,-1.9844851741481317
0,1,44,2,1,830.775,0,1.6213760660565746
0,0,42,1,1,411.875,0,2.637225681810814
0,3,21,1,1,242.76,0,-1.3547074113634623
0,1,12,1,1,1040.04,0,0.5385110841643563
1,1,9,1,1,63.12,1,-2.400720549466694
0,0,11,1,1,182.16,0,-0.9507840984380079
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,18,1,1,1634.4,0,1.408415745287566
0,0,29,1,1,212.905,0,-1.0781576174238148
0,0,27,1,1,113.19,0,-1.644116420398578
0,0,22,1,1,223.38,0,-0.7692629925056371
0,0,12,1,1,1152.24,0,0.3725335620699468
0,0,37,1,1,861.72,0,2.154478772598384
0,0,38,1,1,541.96,0,2.9736906982840403
0,0,19,1,1,168.2,0,-0.7084859807721907
0,0,6,1,1,252.9,0,-0.16837196878841043
0,0,11,1,2,75.96,0,-1.750134469737568
0,1,26,1,1,746.88,0,4.592801123204548
0,0,2,1,1,1973.16,0,2.0775290825114405
0,0,24,1,1,1285.83,0,4.772379909970361
0,0,20,1,1,923.72,0,1.2976986625345373
0,0,5,1,2,22.32,0,-2.7660450328910087
0,0,2,1,2,14.895,0,-2.805106736040821
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,37,1,1,1977.39,0,3.9858628646932277
0,0,41,1,1,449.04,0,2.167336371360172
0,0,31,1,1,697.5,0,0.47362057959510206
0,0,11,1,2,27.405,1,-2.1751853176676033
0,6,36,1,1,253.375,0,0.8663098860682329
0,0,18,1,1,289.035,1,-0.06100909327710513
0,0,8,1,1,98.76,0,-2.1622082147406694
1,0,10,1,2,118.71,1,-1.7974098953597268
0,0,25,1,2,144.76,1,-1.7670366097165366
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,5,1,1,52.0,0,-2.387671884298523
0,0,16,1,1,162.225,0,0.07154138701306512
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,1,74,1,1,716.4,0,4.714494848497107
0,1,27,2,1,1443.96,0,2.67423474776962
0,0,22,1,1,153.315,0,-0.9144967743999393
0,0,14,1,2,136.64,0,-1.8746587823460197
0,0,17,1,1,820.8,0,-0.25149503985774857
0,0,5,2,1,835.11,0,-0.7348537486085236
0,0,1,1,2,14.94,0,-2.6168338761107552
0,0,0,1,2,10.0,0,-2.950901440509217
0,0,7,1,1,47.88,0,-2.3536648265432754
0,0,17,1,1,115.72,0,-1.3951579498823472
0,0,8,1,1,109.26,0,-2.2673398967786955
0,0,36,2,1,711.755,0,1.3385213434260104
0,0,34,1,1,357.775,0,2.3543709591802497
0,1,13,1,1,156.2,0,-1.6375621339940263
0,0,4,1,1,953.48,0,0.25565636153379234
0,0,1,1,1,50.13,1,-2.534270234577521
0,0,21,1,1,228.0,0,-0.5481477093206883
0,0,8,1,2,80.19,0,-2.6336845603816412
0,0,28,1,1,1566.88,0,1.9164439255952885
0,0,39,1,1,281.765,0,-0.710651825369963
0,0,37,1,1,187.55,0,-1.2678279790788594
0,1,32,1,1,312.64,0,-0.2612348121979148
0,0,22,1,1,1266.32,0,0.880561742377669
0,2,47,1,1,975.8,0,2.6625069529061065
0,0,48,1,1,588.04,0,3.332413841072025
0,1,29,1,1,222.28,0,-0.3321975394524718
0,0,16,1,1,298.88,0,0.25182971886064287
1,0,21,1,2,154.04,0,-1.3211501328226476
0,3,36,1,1,860.96,0,5.10082930351227
0,1,12,1,1,2087.24,0,2.585557262819163
0,0,34,1,1,1414.17,0,5.280408090278082
0,1,30,1,1,1037.8,0,1.8057268428422595
0,0,15,1,2,74.16,0,-2.4073218901030233
0,0,12,1,2,111.32,0,-2.332209152796566
0,0,0,1,2,36.0,1,-2.9157708434457494
0,0,47,1,1,2105.73,0,4.49389104500095
0,1,51,1,1,336.95,0,2.622668656072693
0,1,41,1,1,825.84,0,0.9816487599028245
1,0,21,1,2,151.245,1,-1.6759397866257477
1,8,46,2,1,170.805,0,1.233815678122085
0,1,28,1,1,417.375,0,0.4470190870306171
0,0,18,1,1,144.84,0,-1.8034850719526845
1,0,20,1,2,187.6,1,-1.3596429091789397
0,0,35,1,2,258.84,1,-1.2590084294088144
0,0,6,1,2,35.76,1,-2.790952351892707
0,0,10,1,1,98.08,0,-2.0289487415105376
0,1,26,1,1,135.615,0,0.5532216195231868
1,0,8,1,2,57.35,1,-2.508068746378404
0,1,6,1,1,22.515,0,-2.6726286868167075
0,3,84,1,1,768.24,0,5.073217991285092
0,3,37,2,1,1572.3,0,3.182262928077342
0,0,32,1,1,214.155,0,-0.5382083330802204
0,0,24,1,2,250.72,0,-1.3666306020382972
0,0,27,1,1,949.14,0,0.2565331404499738
0,1,15,2,1,963.45,0,-0.22682556830080114
0,0,11,1,2,111.78,0,-2.1702842406641007
0,0,7,1,2,92.35,0,-2.3040468573998365
0,0,17,1,1,176.22,0,-1.845636646235553
0,0,27,1,1,193.8,0,-0.966173612967427
0,0,18,1,1,237.6,0,-1.7593117164709735
0,1,46,2,1,710.685,0,1.8465495237337326
0,0,44,1,1,429.075,0,2.862399139487972
0,3,23,1,1,270.28,0,-1.129533953686304
0,1,14,1,1,1067.56,0,0.7636845418415144
0,1,11,1,1,90.64,1,-2.175547091789536
0,0,9,1,1,173.7,0,-1.1320443097858317
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,16,1,1,1603.44,0,1.1832422876104078
0,0,27,1,1,202.565,0,-1.2594178287716387
0,0,25,1,1,102.85,0,-1.8253766317464022
0,0,20,1,1,192.42,0,-0.9944364501827954
0,0,10,1,1,1124.72,0,0.14736010439278857
0,0,35,1,1,834.2,0,1.929305314921226
0,0,36,1,1,534.44,0,2.7924304869362166
0,0,17,1,1,160.68,0,-0.8897461921200145
0,0,4,1,1,244.44,0,-0.34963218013623415
0,0,9,1,2,68.44,0,-1.9313946810853917
0,1,24,1,1,809.28,0,4.36762766552739
0,0,7,1,1,1945.64,0,1.8523556248342827
0,0,22,1,1,1254.87,0,4.547206452293203
0,0,18,1,1,896.2,0,1.0725252048573792
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,35,1,1,1946.43,0,3.760689407016069
0,0,39,1,1,441.52,0,1.9860761600123484
0,0,29,1,1,666.54,0,0.24844712191794383
1,0,9,1,2,18.945,1,-2.356445529015427
0,6,34,2,1,248.675,0,0.6850496747204092
0,0,16,1,1,258.075,1,-0.28618255095426337
0,0,6,1,1,91.24,0,-2.343468426088493
1,0,8,1,2,110.25,1,-1.978670106707551
1,0,23,1,2,117.24,1,-1.9922100673936947
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,14,1,1,157.525,0,-0.10971882433475855
0,0,0,1,2,0.0,1,-2.9860320375726848
1,0,0,1,1,0.0,1,-2.9860320375726848
0,1,72,1,1,707.94,0,4.533234637149284
0,1,25,2,1,1413.0,0,2.449061290092461
0,0,20,1,1,144.855,0,-1.0957569857477631
0,0,12,1,2,109.12,0,-2.0998322400231775
0,0,15,1,1,789.84,0,-0.4766684975349067
0,0,3,2,1,804.15,0,-0.9600272062856817
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,5,1,1,30.42,0,-2.552490336422833
0,0,15,1,1,108.2,0,-1.5764181612301709
0,0,6,1,1,78.3,0,-2.4925133544558538
0,0,34,2,1,673.915,0,1.1133478857488521
0,0,32,1,1,340.575,0,2.1291975015030915
0,1,11,1,1,128.68,0,-1.8627355916711847
0,0,2,1,1,1041.705,0,0.03048290385663388
0,0,0,1,1,0.0,1,-2.9860320375726848
0,0,20,1,1,234.81,0,-0.6368791750407691
0,0,7,1,2,58.5,0,-2.722416026101722
0,0,27,1,1,1741.05,0,1.8277124598752077
0,0,38,1,1,255.255,0,-0.7993832910900436
0,0,36,1,1,161.04,0,-1.35655944479894
0,0,31,1,1,330.03,0,-0.34996627791799545
0,0,21,1,1,1247.04,0,0.7918302766575884
0,1,46,1,1,956.52,0,2.5737754871860257
0,0,47,1,1,568.76,0,3.2436823753519444
0,0,28,1,1,203.0,0,-0.4209290051725525
0,0,15,1,1,314.55,0,0.16309825314056225
0,0,20,1,2,134.76,0,-1.4098815985427282
0,2,35,1,1,841.68,0,5.012097837792189
0,0,11,1,1,2067.96,0,2.4968257970990826
0,0,33,1,1,1392.48,0,5.191676624558002
0,0,29,1,1,1018.52,0,1.716995377122179
0,0,14,1,2,52.47,0,-2.496053355823104
0,0,11,1,2,103.545,0,-2.4209406185166467
0,0,0,1,2,18.0,1,-2.950901440509217
0,0,46,1,1,2084.04,0,4.40515957928087
0,0,50,1,1,519.84,0,2.5339371903526127
0,0,40,1,1,804.15,0,0.8929172941827437
1,0,20,1,2,129.555,1,-1.7646712523458286
0,7,45,2,1,272.625,0,1.1450842124020042
0,0,27,1,1,395.685,1,0.35828762131053654
0,0,17,1,1,125.56,0,-1.8922165376727649
1,0,19,1,2,189.36,1,-1.4483743748990205
1,0,34,1,2,239.56,1,-1.347739895128895
0,0,9,1,1,78.8,0,-2.1176802072306184
0,0,25,1,1,213.975,0,0.4644901538031061
1,0,7,1,2,45.3,1,-2.5968002120984854
0,0,5,1,1,15.285,0,-2.7613601525367883
0,2,83,1,1,746.55,0,4.984486525565011
0,2,36,2,1,1550.61,0,3.093531462357261
0,0,31,1,1,192.465,0,-0.6269397988003012
0,0,23,1,2,231.44,0,-1.4553620677583778
0,0,26,1,1,927.45,0,0.16780167472989305
0,0,14,2,1,941.76,0,-0.315557034020882
0,0,10,1,2,90.09,0,-2.259015706384182
0,0,6,1,2,80.3,0,-2.3927783231199173
0,0,16,1,1,154.53,0,-1.9343681119556337
0,0,26,1,1,174.52,0,-1.0549050786875076
0,0,17,1,1,215.91,0,-1.848043182191054
0,0,45,2,1,842.105,0,1.7578180580136522
0,0,43,1,1,417.025,0,2.7736676737678914
0,2,22,1,1,251.0,0,-1.2182654194063849
0,0,13,1,1,1048.28,0,0.6749530761214338
1,0,10,1,1,80.28,1,-2.2642785575096167
0,0,10,1,1,177.39,0,-1.0784434411292185
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,17,1,1,1625.13,0,1.2719737533304887
0,0,28,1,1,207.075,0,-1.2058169601150257
0,0,26,1,1,107.36,0,-1.771775763089789
0,0,21,1,1,214.11,0,-0.9057049844627147
0,0,11,1,1,1144.0,0,0.2360915701128692
0,1,36,1,1,853.48,0,2.0180367806413066
0,0,37,1,1,537.72,0,2.8460313555928294
0,0,18,1,1,163.96,0,-0.8361453234634013
0,0,5,1,1,248.13,0,-0.29603131147962103
0,0,10,1,2,71.72,0,-1.8777938124287785
0,2,25,1,1,738.64,0,4.456359131247471
0,0,1,1,1,1964.92,0,1.9410870905543636
0,0,23,1,1,1276.56,0,4.635937918013283
0,0,19,1,1,915.48,0,1.1612566705774596
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,36,1,1,1968.12,0,3.84942087273615
0,0,40,1,1,444.8,0,2.0396770286689616
0,0,30,1,1,688.23,0,0.33717858763802455
0,0,10,1,2,22.635,1,-2.3028446603588137
0,7,35,1,1,250.725,0,0.7386505433770222
1,0,17,1,1,279.765,1,-0.19745108523418275
0,0,7,1,1,94.52,0,-2.2898675574318803
1,0,9,1,2,113.94,1,-1.9250692380509378
0,0,24,1,2,136.52,1,-1.903478601673614
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,15,1,1,159.575,0,-0.05611795567814548
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,2,73,1,1,711.63,0,4.5868355058058965
0,2,26,2,1,1434.69,0,2.537792755812542
0,0,21,1,1,148.545,0,-1.04215611709115
0,0,13,1,2,128.4,0,-2.011100774303097
0,0,16,1,1,811.53,0,-0.3879370318148262
0,0,4,2,1,825.84,0,-0.871295740565601
0,0,3,1,2,10.17,0,-2.7444932188019657
0,0,0,1,2,7.5,0,-2.959684089775084
0,0,6,1,1,38.61,0,-2.4901068185003528
0,0,16,1,1,111.48,0,-1.522817292573558
0,0,7,1,1,99.99,0,-2.4037818887357734
0,0,35,2,1,700.425,0,1.202079351468933
0,0,33,1,1,352.625,0,2.2179289672231723
0,2,12,1,1,147.96,0,-1.7740041259511041
0,0,3,1,1,945.24,0,0.11921436957671472
0,0,4,1,1,45.36,1,-2.6619295772687317
0,1,30,1,1,298.8,0,-0.41496103147738883
0,1,37,1,1,1805.04,0,2.049630603438588
0,1,48,1,1,333.465,0,-0.5774651475266634
0,1,46,1,1,239.25,0,-1.1346413012355598
0,2,41,1,1,350.24,0,-0.12804813435461526
0,1,31,1,1,1303.92,0,1.0137484202209688
0,3,56,1,1,1013.4,0,2.7956936307494056
0,1,57,1,1,625.64,0,3.465600518915325
0,2,38,1,1,259.88,0,-0.1990108616091723
0,1,25,1,1,378.54,0,0.3850163967039425
0,0,30,1,2,191.64,0,-1.1879634549793479
0,4,45,2,1,898.56,0,5.23401598135557
0,2,21,1,1,2124.84,0,2.7187439406624625
0,1,43,1,1,1456.47,0,5.413594768121382
0,2,39,1,1,1075.4,0,1.9389135206855592
0,1,56,1,1,2148.03,0,4.627077722844249
0,2,60,1,1,576.72,0,2.755855333915993
0,2,50,1,1,868.14,0,1.1148354377461238
0,0,30,1,2,193.545,1,-1.5427531087824482
0,9,55,1,1,308.175,0,1.3670023559653843
0,2,37,1,1,459.675,0,0.5802057648739167
0,0,29,1,2,253.35,1,-1.2264562313356404
1,0,44,1,2,296.44,1,-1.125821751565515
0,1,19,1,1,135.68,0,-1.895762063667238
0,2,35,1,1,249.525,0,0.6864082973664862
0,4,93,1,1,810.54,0,5.206404669128391
0,4,46,2,1,1614.6,0,3.3154496059206413
0,1,41,1,1,256.455,0,-0.4050216552369209
1,0,33,1,2,288.32,1,-1.2334439241949977
0,1,36,1,1,991.44,0,0.3897198182932733
0,2,24,2,1,1005.75,0,-0.09363889045750184
0,0,20,1,2,154.08,0,-2.0370975628208017
0,1,26,1,1,218.52,0,-1.7124499683922534
0,1,36,1,1,231.4,0,-0.8329869351241275
0,1,27,1,1,279.9,0,-1.6261250386276738
0,2,55,2,1,920.315,0,1.9797362015770323
0,1,53,1,1,452.575,0,2.9955858173312717
0,4,32,1,1,307.88,0,-0.9963472758430045
0,2,23,1,1,1105.16,0,0.8968712196848141
1,2,20,1,1,128.24,1,-2.042360413946237
0,0,10,1,1,158.4,0,-1.2125350920339297
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,7,1,1,1561.14,0,1.050055609767108
0,0,18,1,1,183.865,0,-1.339908611019737
0,0,16,1,1,84.15,0,-1.9058674139945002
0,0,11,1,1,150.12,0,-1.1276231280260949
0,0,1,1,1,1087.12,0,0.014173426549488832
0,0,26,1,1,796.6,0,1.7961186370779263
0,0,27,1,1,520.84,0,2.711939704688118
0,0,8,1,1,147.08,0,-0.9702369743681126
0,0,13,1,1,229.14,0,-0.4301229623843323
0,0,4,1,2,54.84,0,-2.0118854633334897
0,0,15,1,1,681.76,0,4.23444098768409
0,0,5,1,1,1908.04,0,1.7191689469909832
0,0,13,1,1,1212.57,0,4.414019774449903
0,0,9,1,1,858.6,0,0.9393385270140796
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,26,1,1,1904.13,0,3.6275027291727695
0,0,30,1,1,427.92,0,1.9055853777642504
0,0,20,1,1,624.24,0,0.11526044407464434
0,0,1,1,2,2.34,1,-2.9395332967614918
0,5,25,1,1,240.175,0,0.604558892472311
0,0,7,1,1,224.775,1,-0.4018039302658291
0,0,2,1,1,77.64,0,-2.423959208336591
0,0,9,1,2,94.95,1,-2.059160888955649
1,0,14,1,2,79.64,1,-2.125396745236994
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,5,1,1,149.025,0,-0.1902096065828568
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,63,1,1,692.64,0,4.452743854901185
0,0,16,2,1,1370.7,0,2.3158746122491616
0,0,11,1,1,129.555,0,-1.1762477679958612
0,0,3,1,2,71.52,0,-2.2330189178664774
0,0,6,1,1,747.54,0,-0.6098551753782063
0,0,8,2,1,829.035,0,-0.7397646550218915
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,6,1,1,94.6,0,-1.6569089434782693
0,0,0,1,1,0.0,0,-2.9860320375726848
0,0,25,2,1,622.215,0,0.9801612079055527
0,0,23,1,1,317.075,0,1.996010823659792
0,0,2,1,1,91.08,0,-1.9959222695144843
0,0,21,1,1,888.36,0,-0.10270377398666541
0,0,0,1,1,0.0,1,-2.9860320375726848
0,0,19,1,1,290.04,0,-0.502493345191467
0,0,26,1,1,1628.92,0,1.9620982897245096
0,0,37,1,1,367.07,0,-0.6649974612407417
0,0,35,1,1,223.245,0,-1.2221736149496383
0,1,30,1,1,374.68,0,-0.21558044806869353
0,0,20,1,1,1328.36,0,0.9262161065068903
0,2,45,1,1,1037.84,0,2.708161317035328
0,0,46,1,1,650.08,0,3.378068205201246
0,1,27,1,1,284.32,0,-0.28654317532325063
0,0,14,1,1,360.92,0,0.2974840829898642
0,0,19,1,2,216.08,0,-1.275495768693426
0,3,34,1,1,923.0,0,5.146483667641491
0,1,10,1,1,2149.28,0,2.6312116269483843
0,0,32,1,1,1483.965,0,5.326062454407304
0,1,28,1,1,1099.84,0,1.8513812069714808
0,0,13,1,2,143.955,0,-2.361667525973802
0,0,10,1,2,173.36,0,-2.2865547886673445
0,0,0,1,2,112.5,1,-2.7664658059260123
0,0,45,1,1,1933.8,0,4.539545409130171
0,1,49,1,1,375.725,0,2.668323020201915
0,1,39,1,1,895.635,0,1.0273031240320456
0,0,19,1,2,196.48,1,-1.6302854224965264
0,8,44,2,1,194.07,0,1.2794700422513061
1,1,26,1,1,487.17,1,0.4926734511598384
0,0,16,1,1,206.88,0,-1.7578307078234632
1,0,18,1,2,249.64,1,-1.3139885450497184
0,0,33,1,2,320.88,1,-1.213354065279593
0,0,0,1,2,100.0,1,-2.7664658059260123
0,0,8,1,1,100.075,0,-1.9832943773813163
0,1,24,1,1,158.88,0,0.598875983652408
0,0,6,1,2,96.125,1,-2.4624143822491833
0,1,4,1,1,45.78,0,-2.6269743226874867
0,3,82,1,1,838.035,0,5.118872355414314
0,3,35,2,1,1642.095,0,3.227917292206563
0,0,30,1,1,252.4,0,-0.49255396895099923
0,0,22,1,2,312.76,0,-1.3209762379090761
0,0,25,1,1,1018.935,0,0.3021875045791951
0,1,13,2,1,1033.245,0,-0.18117120417158006
0,0,9,1,2,161.4,0,-2.12462987653488
0,0,5,1,2,131.125,0,-2.258392493270615
0,0,15,1,1,246.015,0,-1.7999822821063316
0,0,25,1,1,255.84,0,-0.9205192488382058
0,0,16,1,1,307.395,0,-1.7136573523417522
0,1,44,2,1,780.48,0,1.892203887862954
0,0,42,1,1,280.71,0,2.9080535036171935
0,3,21,1,1,332.32,0,-1.0838795895570827
0,1,12,1,1,1129.6,0,0.8093389059707358
1,1,9,1,1,152.68,1,-2.1298927276603146
0,0,11,1,1,180.405,0,-1.0283936363953157
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,18,1,1,1533.645,0,1.1375879234811865
0,0,29,1,1,210.76,0,-1.1557671553811226
0,0,27,1,1,111.045,0,-1.721725958355886
0,0,22,1,1,154.125,0,-0.9786122694509483
0,0,12,1,1,1062.68,0,0.10170574026356727
0,0,37,1,1,772.16,0,1.8836509507920047
0,0,38,1,1,540.4,0,2.8960811603267325
0,0,19,1,1,166.64,0,-0.7860955187294985
0,0,6,1,1,251.145,0,-0.24598150674571817
0,0,11,1,2,74.4,0,-1.8277440076948754
0,1,26,1,1,739.485,0,4.3219733013981685
0,0,2,1,1,1883.6,0,1.806701260705061
0,0,24,1,1,1185.075,0,4.501552088163981
0,0,20,1,1,834.16,0,1.026870840728158
0,0,2,1,2,13.14,0,-2.8827162739981285
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,37,1,1,1876.635,0,3.715035042886848
0,0,41,1,1,447.48,0,2.0897268334028642
0,0,31,1,1,596.745,0,0.20279275778872258
0,0,11,1,2,25.65,1,-2.2527948556249107
0,6,36,1,1,252.4,0,0.7887003481109253
0,0,18,1,1,246.78,1,-0.217662474627215
0,0,8,1,1,97.2,0,-2.2398177526979772
1,0,10,1,2,116.955,1,-1.8750194333170347
0,0,25,1,2,75.2,1,-1.9939511851935818
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,3,1,1,50.44,0,-2.4652814222558304
0,0,16,1,1,161.25,0,-0.006068150944242623
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,1,74,1,1,714.645,0,4.6368853105398005
0,1,27,2,1,1343.205,0,2.40340692596324
0,0,22,1,1,151.56,0,-0.9921063123572471
0,0,14,1,2,51.08,0,-2.1367039548865323
0,0,17,1,1,720.045,0,-0.5223228616641279
0,0,5,2,1,734.355,0,-1.005681570414903
0,0,1,1,2,13.185,0,-2.6944434140680626
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,7,1,1,45.375,0,-2.448839663032317
0,0,17,1,1,114.16,0,-1.472767487839655
0,0,8,1,1,58.005,0,-2.4415585766605394
0,0,36,2,1,588.61,0,1.0676935216196308
0,0,34,1,1,301.8,0,2.08354313737387
0,1,13,1,1,98.64,0,-1.8381287616734707
0,0,4,1,1,971.91,0,-0.0151714602725872
1,0,1,1,1,48.375,1,-2.6118797725348286
0,0,18,1,1,225.945,0,-0.7733936113649178
0,0,0,1,2,40.5,0,-2.9069881941798825
0,0,25,1,1,1732.185,0,1.6911980235510589
0,0,36,1,1,244.42,0,-0.9358977274141925
0,0,34,1,1,150.205,0,-1.493073881123089
0,0,29,1,1,321.165,0,-0.4864807142421443
0,0,19,1,1,1239.16,0,0.6553158403334398
0,1,44,1,1,948.64,0,2.437261050861877
0,0,45,1,1,560.88,0,3.107167939027796
0,0,26,1,1,195.12,0,-0.5574434414967014
0,0,13,1,1,305.685,0,0.026583816816413308
1,0,18,1,2,126.88,0,-1.546396034866877
0,2,33,1,1,833.8,0,4.875583401468041
